,year,country,purpose,mode,duration,age,visits_thousand,nights_thousand,millions_spent
9401,2007,Germany,VFR,Sea,8-14 nights,0-15,2.31,31.47,0.47
9402,2007,Germany,VFR,Sea,8-14 nights,65+,0.45,4.55,0.33
9403,2007,Germany,VFR,Sea,15+ nights,25-34,0.12,3.31,0.24
9404,2007,Germany,VFR,Sea,15+ nights,35-44,0.12,2.48,0.19
9405,2007,Germany,VFR,Tunnel,1-3 nights,25-34,1.26,2.52,0.52
9406,2007,Germany,Study,Air,8-14 nights,16-24,0.33,4.27,0.57
9407,2007,Germany,Other,Air,1-3 nights,25-34,0.71,2.08,0.15
9408,2007,Germany,Other,Air,1-3 nights,35-44,0.71,2.08,0.25
9409,2007,Germany,Other,Air,1-3 nights,45-54,0.71,2.08,0.29
9410,2007,Germany,Other,Air,4-7 nights,25-34,0.71,3.46,0.29
9411,2007,Germany,Other,Air,15+ nights,25-34,1.33,157.80,3.72
9412,2007,Germany,Other,Sea,1-3 nights,35-44,0.45,0.45,0.01
9981,2007,Germany,Holiday,Air,1-3 nights,35-44,3.29,6.35,1.83
9982,2007,Germany,Holiday,Air,1-3 nights,45-54,3.29,6.35,0.53
9983,2007,Germany,Holiday,Air,4-7 nights,25-34,4.9,24.39,1.95
9984,2007,Germany,Holiday,Air,4-7 nights,35-44,0.8,3.88,0.41
9985,2007,Germany,Holiday,Air,4-7 nights,45-54,0.8,3.10,0.21
9986,2007,Germany,Holiday,Air,8-14 nights,25-34,1.61,20.93,0.84
9987,2007,Germany,Holiday,Air,8-14 nights,35-44,1.61,17.05,2.82
9988,2007,Germany,Holiday,Sea,4-7 nights,35-44,1.75,12.71,1.62
9989,2007,Germany,Holiday,Sea,4-7 nights,55-64,0.58,4.04,0.14
9990,2007,Germany,Business,Air,1-3 nights,25-34,0.36,0.71,0.0
9991,2007,Germany,Business,Air,1-3 nights,35-44,0.39,1.18,0.33
9992,2007,Germany,Business,Air,4-7 nights,35-44,0.32,0.32,0.08
9993,2007,Germany,Business,Air,4-7 nights,45-54,3.08,21.61,0.48
9994,2007,Germany,Business,Air,8-14 nights,16-24,1.1,9.94,0.19
9995,2007,Germany,Business,Sea,4-7 nights,55-64,2.76,2.66,0.0
9996,2007,Germany,Business,Tunnel,4-7 nights,25-34,0.48,2.76,0.23
9997,2007,Germany,VFR,Air,1-3 nights,45-54,3.13,6.35,0.68
9998,2007,Germany,VFR,Air,4-7 nights,25-34,6.26,38.13,2.3
9999,2007,Germany,VFR,Air,4-7 nights,35-44,3.09,18.21,1.56
10000,2007,Germany,VFR,Air,4-7 nights,45-54,1.34,9.52,0.22
10001,2007,Germany,VFR,Sea,4-7 nights,0-15,0.58,4.04,0.2
10002,2007,Germany,VFR,Sea,4-7 nights,45-54,0.15,0.77,0.05
10003,2007,Germany,VFR,Sea,8-14 nights,0-15,0.58,7.51,0.0
10004,2007,Germany,Other,Tunnel,1-3 nights,35-44,0.62,0.62,0.08
10314,2008,Germany,Holiday,Air,1-3 nights,25-34,7.3,15.32,1.53
10315,2008,Germany,Holiday,Air,1-3 nights,35-44,3.65,7.66,0.99
10316,2008,Germany,Holiday,Air,4-7 nights,16-24,0.7,2.96,0.15
10317,2008,Germany,Holiday,Air,4-7 nights,25-34,0.94,6.92,0.63
10318,2008,Germany,Holiday,Air,8-14 nights,35-44,0.7,6.66,0.49
10319,2008,Germany,Business,Air,1-3 nights,25-34,1.35,4.24,0.24
10320,2008,Germany,Business,Air,1-3 nights,35-44,4.18,15.73,0.48
10321,2008,Germany,Business,Air,1-3 nights,45-54,5.65,12.55,1.47
10322,2008,Germany,Business,Air,4-7 nights,55-64,1.53,11.31,0.93
10323,2008,Germany,VFR,Air,1-3 nights,25-34,3.49,7.02,0.76
10324,2008,Germany,VFR,Air,4-7 nights,0-15,0.35,2.10,0.1
10325,2008,Germany,VFR,Air,4-7 nights,16-24,6.98,38.63,1.69
10326,2008,Germany,VFR,Air,4-7 nights,25-34,3.49,14.05,0.4
10327,2008,Germany,VFR,Air,4-7 nights,45-54,4.21,19.12,1.49
10328,2008,Germany,VFR,Air,4-7 nights,55-64,3.49,24.58,1.11
10329,2008,Germany,VFR,Air,15+ nights,25-34,0.8,9.68,0.0
10330,2008,Germany,VFR,Air,15+ nights,35-44,0.8,12.10,0.01
10331,2008,Germany,Other,Air,1-3 nights,45-54,3.59,6.47,2.49
10685,2008,Germany,Holiday,Air,1-3 nights,16-24,4.06,9.52,0.78
10686,2008,Germany,Holiday,Air,1-3 nights,25-34,7.91,23.88,1.41
10687,2008,Germany,Holiday,Air,1-3 nights,35-44,2.82,8.59,0.04
10688,2008,Germany,Holiday,Air,1-3 nights,45-54,6.88,12.38,1.47
10689,2008,Germany,Holiday,Air,1-3 nights,55-64,2.49,7.58,1.02
10690,2008,Germany,Holiday,Air,4-7 nights,35-44,8.13,50.21,5.25
10691,2008,Germany,Holiday,Air,4-7 nights,45-54,2.72,15.51,1.98
10692,2008,Germany,Holiday,Air,4-7 nights,55-64,4.06,22.24,3.27
10693,2008,Germany,Holiday,Air,4-7 nights,65+,2.58,18.01,1.33
10694,2008,Germany,Holiday,Air,8-14 nights,25-34,2.82,28.64,1.33
10695,2008,Germany,Holiday,Air,8-14 nights,35-44,3.6,30.23,2.25
10696,2008,Germany,Holiday,Sea,4-7 nights,35-44,0.6,3.46,0.32
10697,2008,Germany,Holiday,Sea,4-7 nights,45-54,0.5,3.47,0.4
10698,2008,Germany,Holiday,Sea,4-7 nights,55-64,0.5,2.48,0.24
10699,2008,Germany,Holiday,Sea,4-7 nights,65+,0.5,2.48,0.2
10700,2008,Germany,Holiday,Sea,8-14 nights,35-44,0.6,7.32,0.57
10701,2008,Germany,Holiday,Sea,15+ nights,25-34,0.13,2.67,0.11
10702,2008,Germany,Holiday,Sea,15+ nights,65+,0.47,9.31,0.19
10703,2008,Germany,Business,Air,1-3 nights,45-54,2.71,8.31,0.32
10704,2008,Germany,Business,Air,4-7 nights,45-54,1.2,4.89,0.39
10705,2008,Germany,VFR,Air,4-7 nights,25-34,1.4,6.90,0.71
10706,2008,Germany,VFR,Air,4-7 nights,35-44,2.51,17.28,0.16
10707,2008,Germany,VFR,Air,4-7 nights,45-54,3.74,23.70,0.98
10708,2008,Germany,VFR,Air,8-14 nights,25-34,2.51,34.56,2.11
11118,2008,Germany,Holiday,Air,1-3 nights,16-24,0.85,1.68,0.13
11119,2008,Germany,Holiday,Air,1-3 nights,25-34,0.85,2.52,0.11
11120,2008,Germany,Holiday,Air,1-3 nights,45-54,2.33,6.94,0.8
11121,2008,Germany,Holiday,Air,1-3 nights,55-64,2.33,4.62,0.51
11122,2008,Germany,Holiday,Air,1-3 nights,65+,2.33,6.94,0.62
11123,2008,Germany,Holiday,Air,4-7 nights,25-34,3.55,18.62,0.93
11124,2008,Germany,Holiday,Air,4-7 nights,35-44,2.33,16.18,1.2
11125,2008,Germany,Holiday,Air,4-7 nights,45-54,0.75,5.22,0.58
11126,2008,Germany,Holiday,Air,8-14 nights,16-24,0.85,7.57,0.22
11127,2008,Germany,Holiday,Air,8-14 nights,25-34,2.33,23.12,1.2
11128,2008,Germany,Holiday,Air,8-14 nights,35-44,3.19,30.41,1.65
11129,2008,Germany,Holiday,Air,8-14 nights,45-54,3.09,28.48,2.03
11130,2008,Germany,Holiday,Air,15+ nights,25-34,3.18,52.76,1.66
11131,2008,Germany,Holiday,Air,15+ nights,35-44,2.33,34.68,2.13
11132,2008,Germany,Holiday,Air,15+ nights,45-54,2.25,37.91,2.62
11133,2008,Germany,Holiday,Sea,1-3 nights,0-15,0.8,2.41,0.1
11134,2008,Germany,Holiday,Sea,1-3 nights,35-44,0.46,0.92,0.12
11135,2008,Germany,Holiday,Sea,1-3 nights,55-64,0.42,1.27,0.09
11136,2008,Germany,Holiday,Sea,1-3 nights,65+,0.8,2.41,0.27
11137,2008,Germany,Holiday,Sea,4-7 nights,16-24,3.36,16.19,0.52
11138,2008,Germany,Holiday,Sea,4-7 nights,35-44,0.4,2.41,0.27
11139,2008,Germany,Holiday,Sea,4-7 nights,45-54,1.21,6.83,0.89
11140,2008,Germany,Holiday,Sea,4-7 nights,55-64,0.4,2.41,0.38
11141,2008,Germany,Holiday,Sea,4-7 nights,65+,1.21,6.43,0.54
11142,2008,Germany,Holiday,Sea,8-14 nights,0-15,1.31,16.47,0.82
11143,2008,Germany,Holiday,Sea,8-14 nights,16-24,0.8,7.23,0.51
11144,2008,Germany,Holiday,Sea,8-14 nights,25-34,0.52,5.34,0.19
11145,2008,Germany,Holiday,Sea,8-14 nights,35-44,1.67,19.65,1.45
11146,2008,Germany,Holiday,Sea,8-14 nights,45-54,1.53,18.44,0.92
11147,2008,Germany,Holiday,Sea,8-14 nights,65+,0.42,3.38,0.21
11148,2008,Germany,Holiday,Sea,15+ nights,0-15,0.42,10.13,0.31
11149,2008,Germany,Holiday,Sea,15+ nights,16-24,1.28,18.78,0.66
11150,2008,Germany,Holiday,Sea,15+ nights,25-34,0.42,6.75,0.32
11151,2008,Germany,Holiday,Sea,15+ nights,35-44,1.53,28.27,0.58
11152,2008,Germany,Holiday,Sea,15+ nights,45-54,2.38,35.90,1.64
11153,2008,Germany,Holiday,Sea,15+ nights,55-64,0.85,23.63,0.7
11154,2008,Germany,Holiday,Sea,15+ nights,65+,0.26,4.94,0.14
11155,2008,Germany,Holiday,Tunnel,8-14 nights,45-54,2.73,31.38,2.99
11156,2008,Germany,Holiday,Tunnel,15+ nights,65+,0.57,2.42,0.32
11157,2008,Germany,Business,Air,1-3 nights,25-34,4.17,8.62,0.19
11158,2008,Germany,Business,Air,1-3 nights,45-54,6.41,8.66,1.7
11159,2008,Germany,VFR,Air,1-3 nights,16-24,1.86,5.62,0.03
11160,2008,Germany,VFR,Air,1-3 nights,35-44,1.86,1.87,0.12
11161,2008,Germany,VFR,Air,4-7 nights,0-15,0.8,5.66,0.22
11162,2008,Germany,VFR,Air,4-7 nights,16-24,2.21,15.56,0.26
11163,2008,Germany,VFR,Air,4-7 nights,45-54,3.2,19.36,0.14
11164,2008,Germany,VFR,Air,4-7 nights,55-64,0.8,3.23,0.09
11165,2008,Germany,VFR,Air,4-7 nights,65+,0.8,5.66,0.42
11166,2008,Germany,VFR,Air,8-14 nights,45-54,3.79,41.92,1.99
11167,2008,Germany,VFR,Air,15+ nights,55-64,0.82,16.49,0.35
11168,2008,Germany,VFR,Sea,1-3 nights,25-34,0.37,0.37,0.0
11169,2008,Germany,VFR,Sea,8-14 nights,45-54,0.12,1.11,0.02
11170,2008,Germany,VFR,Sea,8-14 nights,65+,0.4,3.32,0.06
11171,2008,Germany,VFR,Sea,15+ nights,0-15,0.12,2.47,0.02
11172,2008,Germany,VFR,Sea,15+ nights,45-54,0.12,3.71,0.03
11173,2008,Germany,VFR,Sea,15+ nights,65+,0.37,7.48,0.01
11174,2008,Germany,Other,Sea,4-7 nights,25-34,1.12,4.48,0.03
11625,2008,Germany,Holiday,Air,1-3 nights,25-34,2.12,4.33,0.39
11626,2008,Germany,Holiday,Air,1-3 nights,35-44,1.31,4.03,0.46
11627,2008,Germany,Holiday,Air,1-3 nights,55-64,2.95,9.06,0.72
11628,2008,Germany,Holiday,Air,4-7 nights,16-24,2.36,11.79,0.8
11629,2008,Germany,Holiday,Air,4-7 nights,25-34,2.0,14.36,1.0
11630,2008,Germany,Holiday,Air,8-14 nights,25-34,2.95,24.17,1.74
11631,2008,Germany,Holiday,Air,8-14 nights,35-44,2.95,42.29,0.76
11632,2008,Germany,Business,Air,1-3 nights,25-34,1.19,4.09,0.58
11633,2008,Germany,Business,Air,1-3 nights,35-44,0.92,2.10,0.31
11634,2008,Germany,Business,Air,1-3 nights,45-54,2.44,7.58,0.29
11635,2008,Germany,Business,Air,4-7 nights,45-54,1.74,7.97,0.26
11636,2008,Germany,Business,Sea,4-7 nights,45-54,2.93,14.99,0.41
11637,2008,Germany,Business,Sea,15+ nights,35-44,1.46,19.49,0.27
11638,2008,Germany,VFR,Air,1-3 nights,0-15,0.93,2.85,0.21
11639,2008,Germany,VFR,Air,1-3 nights,16-24,0.93,1.90,0.21
11640,2008,Germany,VFR,Air,1-3 nights,35-44,5.19,15.91,1.04
11641,2008,Germany,VFR,Air,1-3 nights,45-54,0.93,1.90,0.11
11642,2008,Germany,VFR,Air,4-7 nights,16-24,2.6,18.56,0.59
11643,2008,Germany,VFR,Air,4-7 nights,55-64,2.12,15.18,0.41
11644,2008,Germany,VFR,Air,8-14 nights,0-15,2.12,17.35,0.14
11645,2008,Germany,VFR,Air,8-14 nights,25-34,4.72,46.03,0.19
11646,2008,Germany,VFR,Sea,4-7 nights,35-44,0.43,1.74,0.0
11647,2008,Germany,VFR,Sea,4-7 nights,45-54,0.43,3.05,0.38
11648,2008,Germany,VFR,Tunnel,8-14 nights,55-64,0.48,5.96,0.1
11649,2008,Germany,Study,Air,15+ nights,16-24,0.85,96.39,2.55
11650,2008,Germany,Other,Air,1-3 nights,35-44,0.93,2.67,0.38
11651,2008,Germany,Other,Air,15+ nights,16-24,0.93,104.07,0.47
11920,2009,Germany,Holiday,Air,1-3 nights,25-34,2.539732185,5.170517034,0.424535447
11921,2009,Germany,Holiday,Air,1-3 nights,35-44,0.396574346,0.807366391,0.056246402
11922,2009,Germany,Holiday,Air,1-3 nights,45-54,2.539732185,2.585258517,1.325065183
11923,2009,Germany,Holiday,Air,4-7 nights,55-64,2.454005602,10.3894536,0.74909998
11924,2009,Germany,Holiday,Sea,1-3 nights,55-64,0.192162491,0.576487474,0.045398389
11925,2009,Germany,Holiday,Sea,1-3 nights,65+,0.048040623,0.144121868,0.010472856
11926,2009,Germany,Business,Air,1-3 nights,16-24,0.129014444,0.256883737,0.033353863
11927,2009,Germany,Business,Air,1-3 nights,25-34,0.455354799,0.906667804,0.076357718
11928,2009,Germany,Business,Air,1-3 nights,45-54,0.430877973,0.857931412,0.03647128
11929,2009,Germany,Business,Air,4-7 nights,25-34,0.33987209,1.691818564,0.668116939
11930,2009,Germany,Business,Air,4-7 nights,35-44,0.344222556,1.349795762,0.258780977
11931,2009,Germany,Business,Air,4-7 nights,45-54,0.104222877,0.416891509,0.032830206
11932,2009,Germany,Business,Sea,1-3 nights,35-44,1.40192236,1.40192236,0.014019224
11933,2009,Germany,Business,Sea,1-3 nights,45-54,1.40192236,1.40192236,0.007421726
11934,2009,Germany,Business,Sea,8-14 nights,55-64,0.048040623,0.144121868,0.006642708
11935,2009,Germany,VFR,Air,1-3 nights,25-34,2.696785979,8.339892392,0.453865324
11936,2009,Germany,VFR,Air,1-3 nights,35-44,0.364498761,1.180095155,0.062567858
11937,2009,Germany,VFR,Air,1-3 nights,45-54,2.660104221,5.741539591,0.259306662
11938,2009,Germany,VFR,Air,4-7 nights,25-34,9.611526696,69.53936732,3.323229853
11939,2009,Germany,VFR,Air,4-7 nights,35-44,0.983070274,3.576137096,0.117899038
11940,2009,Germany,VFR,Air,4-7 nights,55-64,1.896630511,12.28099908,0.424221306
11941,2009,Germany,VFR,Air,8-14 nights,65+,0.358891088,3.485819535,0.04293701
11942,2009,Germany,VFR,Sea,8-14 nights,25-34,0.048040623,0.384324983,0.0
11943,2009,Germany,VFR,Tunnel,1-3 nights,16-24,0.683578982,2.050736945,0.205757274
11944,2009,Germany,Study,Air,15+ nights,16-24,1.028496015,41.13984062,1.637365657
11945,2009,Germany,Other,Air,1-3 nights,25-34,0.358589116,1.036202349,0.161511419
11946,2009,Germany,Other,Air,1-3 nights,35-44,1.313775665,1.2654571,0.285894493
12297,2009,Germany,Holiday,Air,1-3 nights,35-44,3.469440809,7.023621258,0.744895023
12298,2009,Germany,Holiday,Air,1-3 nights,45-54,3.585737114,10.88535551,1.653127337
12299,2009,Germany,Holiday,Air,4-7 nights,0-15,3.469440809,24.5826744,1.136397988
12300,2009,Germany,Holiday,Air,4-7 nights,16-24,7.632772982,37.92756776,3.076591003
12301,2009,Germany,Holiday,Air,4-7 nights,35-44,1.255996234,8.395230854,0.290896994
12302,2009,Germany,Holiday,Air,4-7 nights,45-54,3.043816909,21.56692221,3.905878981
12303,2009,Germany,Holiday,Air,4-7 nights,55-64,4.15695368,20.34268906,2.137861392
12304,2009,Germany,Holiday,Air,8-14 nights,35-44,4.118133029,79.22967655,1.425877067
12305,2009,Germany,Holiday,Air,8-14 nights,45-54,4.812024393,37.6530934,2.139695639
12306,2009,Germany,Holiday,Air,8-14 nights,55-64,0.64869222,6.566142381,0.37620539
12307,2009,Germany,Holiday,Air,15+ nights,25-34,0.658848735,4.668263514,0.312102933
12308,2009,Germany,Holiday,Air,15+ nights,35-44,1.669672605,25.35094699,1.687463171
12309,2009,Germany,Holiday,Sea,1-3 nights,16-24,0.069682346,0.139082294,0.02189925
12310,2009,Germany,Holiday,Sea,1-3 nights,25-34,0.311166808,0.93160885,0.023357769
12311,2009,Germany,Holiday,Sea,1-3 nights,45-54,0.318869905,0.949992101,0.063865417
12312,2009,Germany,Holiday,Sea,4-7 nights,16-24,1.594349525,8.549928911,0.443880533
12313,2009,Germany,Holiday,Sea,4-7 nights,35-44,0.693740984,4.462452015,0.37517845
12314,2009,Germany,Holiday,Sea,4-7 nights,45-54,1.012610889,5.800021539,0.421533639
12315,2009,Germany,Holiday,Sea,4-7 nights,55-64,1.546131178,9.055228649,0.492826713
12316,2009,Germany,Holiday,Sea,4-7 nights,65+,0.318869905,1.266656135,0.188282693
12317,2009,Germany,Holiday,Sea,8-14 nights,25-34,0.311166808,2.484290267,0.083465096
12318,2009,Germany,Holiday,Sea,8-14 nights,35-44,0.380849153,4.04176944,0.22291495
12319,2009,Germany,Holiday,Sea,8-14 nights,45-54,0.069682346,0.208623441,0.013995062
12320,2009,Germany,Holiday,Sea,8-14 nights,55-64,1.460241219,12.20828131,1.220432171
12321,2009,Germany,Holiday,Sea,8-14 nights,65+,1.594349525,12.66656135,1.662407264
12322,2009,Germany,Holiday,Sea,15+ nights,35-44,1.4003117,26.70733922,0.90125531
12323,2009,Germany,Holiday,Sea,15+ nights,45-54,2.808326497,34.99825482,2.268087103
12324,2009,Germany,Holiday,Sea,15+ nights,55-64,0.622333615,9.93716107,1.212237091
12325,2009,Germany,Holiday,Tunnel,1-3 nights,25-34,3.188544903,3.182083885,0.239348462
12326,2009,Germany,Business,Air,1-3 nights,25-34,0.546799526,1.07593278,0.141935358
12327,2009,Germany,Business,Air,1-3 nights,35-44,1.088599835,2.142028643,0.286099105
12328,2009,Germany,Business,Air,1-3 nights,45-54,1.805941917,3.177177628,0.220568089
12329,2009,Germany,Business,Air,4-7 nights,35-44,4.207753798,18.10748899,2.491742994
12330,2009,Germany,Business,Air,4-7 nights,45-54,1.079090754,7.340274009,1.013203945
12331,2009,Germany,Business,Air,15+ nights,25-34,0.097557698,1.501604288,0.076189102
12332,2009,Germany,Business,Sea,8-14 nights,45-54,0.309554038,2.785986341,0.3104827
12333,2009,Germany,Business,Tunnel,4-7 nights,35-44,1.047049138,3.141147414,0.012711717
12334,2009,Germany,VFR,Air,1-3 nights,16-24,3.493656343,10.6608475,0.378044635
12335,2009,Germany,VFR,Air,1-3 nights,35-44,0.125376729,0.255056987,0.053621459
12336,2009,Germany,VFR,Air,4-7 nights,0-15,0.9494593,5.794525741,0.259296004
12337,2009,Germany,VFR,Air,4-7 nights,16-24,4.192390836,21.3217114,0.280833373
12338,2009,Germany,VFR,Air,4-7 nights,25-34,3.493656343,14.21446333,0.774091395
12339,2009,Germany,VFR,Air,4-7 nights,45-54,0.113979897,0.579680321,0.040877196
12340,2009,Germany,VFR,Air,4-7 nights,55-64,3.065061731,15.58832756,1.152937293
12341,2009,Germany,VFR,Air,8-14 nights,16-24,0.653219874,0.664430688,0.023823863
12342,2009,Germany,VFR,Air,8-14 nights,25-34,1.092542514,7.779052076,0.532002601
12343,2009,Germany,VFR,Air,8-14 nights,35-44,0.9494593,7.726034321,0.112524681
12344,2009,Germany,VFR,Air,8-14 nights,55-64,0.104357713,0.849189922,0.055386686
12345,2009,Germany,VFR,Sea,1-3 nights,45-54,0.076233989,0.149716615,0.002621421
12346,2009,Germany,VFR,Sea,1-3 nights,55-64,0.076233989,0.149716615,0.007943699
12347,2009,Germany,VFR,Sea,4-7 nights,35-44,0.076233989,0.374291538,0.0
12348,2009,Germany,VFR,Sea,4-7 nights,55-64,0.076233989,0.449149846,0.0
12349,2009,Germany,VFR,Sea,8-14 nights,0-15,0.076233989,0.823441384,0.0
12350,2009,Germany,VFR,Sea,8-14 nights,25-34,0.076233989,0.973157999,0.04218104
12351,2009,Germany,Other,Air,1-3 nights,45-54,0.129126189,0.245574154,0.021666568
12352,2009,Germany,Other,Air,8-14 nights,45-54,0.117388528,1.339507752,0.116071969
12916,2009,Germany,Holiday,Air,1-3 nights,45-54,0.117626211,0.350279852,0.085925055
12917,2009,Germany,Holiday,Air,1-3 nights,65+,4.34600676,12.94200156,0.497402415
12918,2009,Germany,Holiday,Air,4-7 nights,0-15,1.387321094,9.639729013,0.10355186
12919,2009,Germany,Holiday,Air,4-7 nights,16-24,5.733327854,39.83773265,2.239049942
12920,2009,Germany,Holiday,Air,4-7 nights,25-34,0.733351568,3.262083004,0.374705031
12921,2009,Germany,Holiday,Air,4-7 nights,35-44,2.820366592,13.03195633,1.45277273
12922,2009,Germany,Holiday,Air,4-7 nights,45-54,10.80672811,71.15509202,8.903044669
12923,2009,Germany,Holiday,Air,4-7 nights,55-64,8.605680571,34.17255133,3.785052632
12924,2009,Germany,Holiday,Air,4-7 nights,65+,0.813782617,3.25513047,0.34560566
12925,2009,Germany,Holiday,Air,8-14 nights,0-15,0.475832758,1.41698544,0.090212967
12926,2009,Germany,Holiday,Air,8-14 nights,16-24,2.622576088,30.95389476,1.551522199
12927,2009,Germany,Holiday,Air,8-14 nights,25-34,2.913689483,38.06955309,1.758255261
12928,2009,Germany,Holiday,Air,8-14 nights,45-54,8.88649426,85.71352222,9.704938311
12929,2009,Germany,Holiday,Air,8-14 nights,55-64,1.652917148,10.87885547,0.697652664
12930,2009,Germany,Holiday,Air,15+ nights,0-15,4.34600676,64.71000779,2.175594909
12931,2009,Germany,Holiday,Sea,1-3 nights,16-24,0.125941094,0.381354597,0.005731629
12932,2009,Germany,Holiday,Sea,1-3 nights,25-34,0.125941094,0.381354597,0.007555329
12933,2009,Germany,Holiday,Sea,1-3 nights,35-44,0.177172753,0.536486079,0.060290757
12934,2009,Germany,Holiday,Sea,1-3 nights,45-54,0.303113846,0.790722477,0.098947291
12935,2009,Germany,Holiday,Sea,1-3 nights,55-64,0.088586376,0.26824304,0.026938424
12936,2009,Germany,Holiday,Sea,4-7 nights,16-24,0.381326749,1.658876646,0.075098039
12937,2009,Germany,Holiday,Sea,4-7 nights,25-34,0.088586376,0.447071733,0.060107503
12938,2009,Germany,Holiday,Sea,4-7 nights,35-44,0.527419992,3.317426943,0.460668964
12939,2009,Germany,Holiday,Sea,4-7 nights,45-54,0.95743643,5.681129741,0.552726432
12940,2009,Germany,Holiday,Sea,4-7 nights,55-64,1.665165942,9.045319618,1.144333729
12941,2009,Germany,Holiday,Sea,4-7 nights,65+,2.091832607,11.45235466,1.220262422
12942,2009,Germany,Holiday,Sea,8-14 nights,0-15,0.129444561,1.801844993,0.042599772
12943,2009,Germany,Holiday,Sea,8-14 nights,16-24,0.51077131,5.381759756,0.173305357
12944,2009,Germany,Holiday,Sea,8-14 nights,25-34,0.125941094,1.652536587,0.035301622
12945,2009,Germany,Holiday,Sea,8-14 nights,35-44,0.923321208,10.96940076,0.55301532
12946,2009,Germany,Holiday,Sea,8-14 nights,45-54,1.327556326,12.96164124,0.868129292
12947,2009,Germany,Holiday,Sea,8-14 nights,55-64,0.514274777,6.02686084,0.188510865
12948,2009,Germany,Holiday,Sea,8-14 nights,65+,0.594815074,5.281251429,0.581029386
12949,2009,Germany,Holiday,Sea,15+ nights,16-24,0.176748178,2.753226495,0.015155195
12950,2009,Germany,Holiday,Sea,15+ nights,35-44,2.690741968,39.2198802,1.419396478
12951,2009,Germany,Holiday,Sea,15+ nights,45-54,1.123821067,16.30977592,0.600114363
12952,2009,Germany,Holiday,Sea,15+ nights,55-64,0.537933831,10.84692659,0.460388986
12953,2009,Germany,Holiday,Sea,15+ nights,65+,0.312642513,3.354062943,0.224772327
12954,2009,Germany,Holiday,Tunnel,8-14 nights,45-54,0.833166465,1.681907266,0.143880806
12955,2009,Germany,Holiday,Tunnel,8-14 nights,55-64,1.261629181,6.272018261,0.2802175
12956,2009,Germany,Holiday,Tunnel,8-14 nights,65+,0.833166465,1.681907266,0.145720714
12957,2009,Germany,Holiday,Tunnel,15+ nights,0-15,1.164537417,18.52588714,0.856709256
12958,2009,Germany,Business,Air,1-3 nights,35-44,4.75442667,4.699723895,0.97098263
12959,2009,Germany,Business,Air,1-3 nights,45-54,2.837433907,2.910723743,0.437736905
12960,2009,Germany,Business,Air,1-3 nights,55-64,0.135405014,0.133823619,0.004685355
12961,2009,Germany,Business,Air,4-7 nights,25-34,2.291456216,5.295385334,0.400525195
12962,2009,Germany,Business,Air,4-7 nights,35-44,3.086153284,11.74682812,0.413340989
12963,2009,Germany,Business,Air,4-7 nights,55-64,0.649776672,4.229185028,0.236155251
12964,2009,Germany,Business,Air,8-14 nights,25-34,0.490350927,5.599269574,0.392125463
12965,2009,Germany,Business,Air,8-14 nights,35-44,0.549768551,7.60686926,0.464713941
12966,2009,Germany,VFR,Air,1-3 nights,45-54,1.264508938,3.747969179,0.11323499
12967,2009,Germany,VFR,Air,1-3 nights,55-64,2.513887899,7.451093527,0.652833825
12968,2009,Germany,VFR,Air,4-7 nights,25-34,2.670921612,18.47191982,0.837120407
12969,2009,Germany,VFR,Air,4-7 nights,35-44,1.223485505,4.835169156,0.282424941
12970,2009,Germany,VFR,Air,4-7 nights,55-64,2.670921612,18.47191982,1.368625428
12971,2009,Germany,VFR,Air,8-14 nights,16-24,0.792771415,3.13300311,0.102225124
12972,2009,Germany,VFR,Air,8-14 nights,35-44,0.474877164,4.222567957,0.134661169
12973,2009,Germany,VFR,Air,8-14 nights,55-64,1.698362669,16.77966506,0.585946259
12974,2009,Germany,VFR,Air,15+ nights,16-24,0.107213388,1.800739102,0.042136878
12975,2009,Germany,VFR,Air,15+ nights,25-34,0.707355641,4.193164728,0.003541742
12976,2009,Germany,VFR,Air,15+ nights,35-44,1.151552105,23.89217796,0.284152517
12977,2009,Germany,VFR,Air,15+ nights,55-64,0.794912052,10.20975419,0.224490885
12978,2009,Germany,VFR,Sea,4-7 nights,0-15,0.084609595,0.516944784,0.0
12979,2009,Germany,VFR,Sea,8-14 nights,25-34,0.084609595,0.86157464,0.0
12980,2009,Germany,VFR,Sea,8-14 nights,35-44,0.127801331,1.041114879,0.055152817
12981,2009,Germany,VFR,Sea,8-14 nights,45-54,0.089894858,0.183078834,0.006465706
12982,2009,Germany,Other,Air,15+ nights,16-24,3.945880564,80.80056829,5.438219604
13609,2009,Germany,Holiday,Air,1-3 nights,35-44,1.542757331,3.082593641,0.865368462
13610,2009,Germany,Holiday,Air,4-7 nights,0-15,0.095111109,0.665147479,0.002360621
13611,2009,Germany,Holiday,Air,4-7 nights,25-34,0.099729905,0.698109337,0.051660091
13612,2009,Germany,Holiday,Air,4-7 nights,35-44,6.398081654,35.25926914,2.750713408
13613,2009,Germany,Holiday,Air,4-7 nights,45-54,0.073059297,0.510930931,0.046420569
13614,2009,Germany,Holiday,Air,4-7 nights,55-64,0.667498015,0.666866103,0.051357832
13615,2009,Germany,Holiday,Air,8-14 nights,25-34,3.975566968,39.71803345,2.624676095
13616,2009,Germany,Holiday,Air,8-14 nights,45-54,4.892124204,39.0999431,2.971592187
13617,2009,Germany,Holiday,Sea,1-3 nights,0-15,0.454244803,1.058109271,0.174085591
