,year,country,purpose,mode,duration,age,visits_thousand,nights_thousand,millions_spent
6816,2006,USA,VFR,Air,8-14 nights,55-64,1.45,7.07,0.29
6817,2006,USA,VFR,Air,8-14 nights,65+,3.86,40.88,6.7
6818,2006,USA,VFR,Air,15+ nights,16-24,0.32,5.88,0.13
6819,2006,USA,VFR,Air,15+ nights,25-34,0.67,0.73,0.02
6820,2006,USA,VFR,Air,15+ nights,35-44,0.49,0.53,0.01
6821,2006,USA,VFR,Air,15+ nights,45-54,0.7,0.82,0.04
6822,2006,USA,VFR,Air,15+ nights,55-64,0.74,14.71,0.15
6823,2006,USA,VFR,Air,15+ nights,65+,3.74,71.06,3.91
6824,2006,USA,Study,Air,15+ nights,16-24,1.43,94.26,2.91
6825,2006,USA,Other,Air,4-7 nights,0-15,1.0,6.14,0.06
6826,2006,USA,Other,Air,4-7 nights,16-24,0.6,3.04,0.46
6827,2006,USA,Other,Air,4-7 nights,45-54,1.0,2.05,0.12
6828,2006,USA,Other,Air,8-14 nights,35-44,0.5,1.52,0.06
6829,2006,USA,Other,Air,15+ nights,55-64,0.26,0.54,0.03
6830,2006,USA,Other,Sea,8-14 nights,0-15,2.73,8.29,0.16
7292,2006,USA,Holiday,Air,1-3 nights,16-24,0.25,0.49,0.05
7293,2006,USA,Holiday,Air,1-3 nights,25-34,1.24,2.50,0.76
7294,2006,USA,Holiday,Air,1-3 nights,35-44,2.11,4.24,0.44
7295,2006,USA,Holiday,Air,4-7 nights,0-15,1.2,1.20,0.04
7296,2006,USA,Holiday,Air,4-7 nights,16-24,2.98,12.96,0.46
7297,2006,USA,Holiday,Air,4-7 nights,25-34,0.25,0.74,0.02
7298,2006,USA,Holiday,Air,4-7 nights,35-44,2.97,13.44,1.6
7299,2006,USA,Holiday,Air,4-7 nights,45-54,11.34,56.63,6.43
7300,2006,USA,Holiday,Air,4-7 nights,55-64,5.01,28.44,6.34
7301,2006,USA,Holiday,Air,4-7 nights,65+,5.71,35.71,6.35
7302,2006,USA,Holiday,Air,8-14 nights,0-15,3.8,22.68,2.79
7303,2006,USA,Holiday,Air,8-14 nights,16-24,9.76,49.62,3.57
7304,2006,USA,Holiday,Air,8-14 nights,25-34,2.89,26.77,2.04
7305,2006,USA,Holiday,Air,8-14 nights,35-44,4.11,30.38,3.67
7306,2006,USA,Holiday,Air,8-14 nights,45-54,14.3,93.52,6.46
7307,2006,USA,Holiday,Air,8-14 nights,55-64,16.32,129.37,20.03
7308,2006,USA,Holiday,Air,8-14 nights,65+,12.22,91.36,10.77
7309,2006,USA,Holiday,Air,15+ nights,0-15,2.72,9.64,0.43
7310,2006,USA,Holiday,Air,15+ nights,16-24,0.38,1.43,0.02
7311,2006,USA,Holiday,Air,15+ nights,25-34,1.9,9.26,0.31
7312,2006,USA,Holiday,Air,15+ nights,35-44,1.54,22.88,1.75
7313,2006,USA,Holiday,Air,15+ nights,45-54,2.38,29.74,2.8
7314,2006,USA,Holiday,Air,15+ nights,55-64,5.3,67.67,5.77
7315,2006,USA,Holiday,Air,15+ nights,65+,5.85,92.96,6.8
7316,2006,USA,Holiday,Sea,8-14 nights,16-24,1.72,13.45,1.95
7317,2006,USA,Holiday,Tunnel,4-7 nights,55-64,0.52,2.08,0.15
7318,2006,USA,Holiday,Tunnel,8-14 nights,45-54,0.52,1.04,0.07
7319,2006,USA,Holiday,Tunnel,8-14 nights,55-64,0.52,2.60,0.22
7320,2006,USA,Holiday,Tunnel,15+ nights,65+,0.53,1.67,0.01
7321,2006,USA,Business,Air,1-3 nights,35-44,0.61,1.83,0.63
7322,2006,USA,Business,Air,1-3 nights,45-54,3.18,9.58,0.96
7323,2006,USA,Business,Air,4-7 nights,35-44,4.06,21.43,2.41
7324,2006,USA,Business,Air,4-7 nights,45-54,3.61,14.73,2.82
7325,2006,USA,Business,Air,8-14 nights,16-24,0.36,1.43,0.02
7326,2006,USA,Business,Air,8-14 nights,35-44,6.25,52.87,11.86
7327,2006,USA,Business,Air,8-14 nights,45-54,0.36,1.79,0.09
7328,2006,USA,Business,Air,8-14 nights,55-64,2.04,16.13,2.06
7329,2006,USA,VFR,Air,1-3 nights,35-44,1.17,2.35,0.0
7330,2006,USA,VFR,Air,4-7 nights,25-34,1.15,4.11,0.16
7331,2006,USA,VFR,Air,4-7 nights,35-44,1.54,8.54,0.52
7332,2006,USA,VFR,Air,4-7 nights,45-54,0.34,1.02,0.04
7333,2006,USA,VFR,Air,4-7 nights,65+,1.17,8.21,0.5
7334,2006,USA,VFR,Air,8-14 nights,0-15,0.65,3.94,0.67
7335,2006,USA,VFR,Air,8-14 nights,16-24,3.34,33.96,2.23
7336,2006,USA,VFR,Air,8-14 nights,25-34,6.34,44.77,1.47
7337,2006,USA,VFR,Air,8-14 nights,35-44,9.95,108.18,4.58
7338,2006,USA,VFR,Air,8-14 nights,45-54,4.04,28.41,3.08
7339,2006,USA,VFR,Air,8-14 nights,55-64,3.59,28.38,1.45
7340,2006,USA,VFR,Air,8-14 nights,65+,0.34,2.04,0.02
7341,2006,USA,VFR,Air,15+ nights,0-15,0.67,6.71,0.1
7342,2006,USA,VFR,Air,15+ nights,16-24,0.88,21.16,0.68
7343,2006,USA,VFR,Air,15+ nights,35-44,1.55,47.48,0.34
7344,2006,USA,VFR,Air,15+ nights,45-54,1.27,8.69,0.35
7345,2006,USA,VFR,Air,15+ nights,55-64,2.56,16.02,0.38
7346,2006,USA,VFR,Air,15+ nights,65+,4.63,94.87,10.14
7347,2006,USA,VFR,Tunnel,15+ nights,25-34,3.76,166.96,1.96
7348,2006,USA,Study,Air,15+ nights,16-24,0.27,0.56,0.05
7349,2006,USA,Other,Air,8-14 nights,0-15,0.34,1.72,0.01
7350,2006,USA,Other,Air,8-14 nights,35-44,1.54,10.26,2.36
7351,2006,USA,Other,Air,8-14 nights,55-64,0.81,3.31,0.38
7352,2006,USA,Other,Air,15+ nights,0-15,2.34,60.68,1.7
7353,2006,USA,Other,Air,15+ nights,16-24,1.17,32.12,3.66
7354,2006,USA,Other,Air,15+ nights,65+,0.24,2.68,0.01
7993,2006,USA,Holiday,Air,1-3 nights,16-24,0.92,1.86,0.28
7994,2006,USA,Holiday,Air,1-3 nights,45-54,1.53,1.98,0.67
7995,2006,USA,Holiday,Air,4-7 nights,16-24,4.32,20.96,0.59
7996,2006,USA,Holiday,Air,4-7 nights,25-34,0.32,1.63,0.17
7997,2006,USA,Holiday,Air,4-7 nights,45-54,1.08,3.26,0.1
7998,2006,USA,Holiday,Air,4-7 nights,55-64,1.99,10.07,0.72
7999,2006,USA,Holiday,Air,4-7 nights,65+,0.39,1.19,0.08
8000,2006,USA,Holiday,Air,8-14 nights,0-15,0.54,2.78,0.28
8001,2006,USA,Holiday,Air,8-14 nights,16-24,1.4,11.64,0.27
8002,2006,USA,Holiday,Air,8-14 nights,25-34,1.96,14.81,0.89
8003,2006,USA,Holiday,Air,8-14 nights,35-44,4.06,53.13,9.76
8004,2006,USA,Holiday,Air,8-14 nights,45-54,1.24,6.97,0.34
8005,2006,USA,Holiday,Air,8-14 nights,55-64,1.74,11.22,0.52
8006,2006,USA,Holiday,Air,8-14 nights,65+,2.51,25.21,1.15
8007,2006,USA,Holiday,Air,15+ nights,16-24,0.59,4.61,0.08
8008,2006,USA,Holiday,Air,15+ nights,35-44,0.32,3.73,0.19
8009,2006,USA,Holiday,Air,15+ nights,55-64,1.79,18.27,1.45
8010,2006,USA,Holiday,Air,15+ nights,65+,0.26,1.42,0.04
8011,2006,USA,Holiday,Tunnel,4-7 nights,16-24,1.72,3.44,0.09
8012,2006,USA,Business,Air,1-3 nights,25-34,4.29,4.32,2.44
8013,2006,USA,Business,Air,1-3 nights,35-44,0.46,0.93,0.25
8014,2006,USA,Business,Air,4-7 nights,25-34,1.96,6.99,0.91
8015,2006,USA,Business,Air,4-7 nights,35-44,0.62,2.51,0.26
8016,2006,USA,Business,Air,4-7 nights,45-54,2.6,10.48,16.08
8017,2006,USA,Business,Air,8-14 nights,35-44,0.66,2.04,0.17
8018,2006,USA,Business,Air,15+ nights,35-44,0.52,10.56,0.29
8019,2006,USA,VFR,Air,1-3 nights,25-34,2.03,2.05,0.42
8020,2006,USA,VFR,Air,1-3 nights,45-54,4.15,12.58,3.51
8021,2006,USA,VFR,Air,4-7 nights,25-34,4.81,31.02,1.01
8022,2006,USA,VFR,Air,4-7 nights,35-44,0.67,2.02,0.03
8023,2006,USA,VFR,Air,4-7 nights,45-54,1.56,10.12,0.41
8024,2006,USA,VFR,Air,4-7 nights,55-64,2.22,15.70,1.25
8025,2006,USA,VFR,Air,4-7 nights,65+,0.67,1.36,0.38
8026,2006,USA,VFR,Air,8-14 nights,25-34,2.5,14.90,0.53
8027,2006,USA,VFR,Air,8-14 nights,45-54,1.06,9.40,0.36
8028,2006,USA,VFR,Air,8-14 nights,55-64,1.36,10.83,0.72
8029,2006,USA,VFR,Air,8-14 nights,65+,0.29,1.48,0.0
8030,2006,USA,VFR,Air,15+ nights,16-24,1.11,11.35,0.02
8031,2006,USA,VFR,Air,15+ nights,25-34,0.82,1.65,0.04
8032,2006,USA,VFR,Air,15+ nights,55-64,0.68,11.73,0.54
8033,2006,USA,VFR,Air,15+ nights,65+,0.68,18.63,0.56
8034,2006,USA,VFR,Tunnel,1-3 nights,25-34,0.5,0.50,0.01
8035,2006,USA,Study,Air,4-7 nights,16-24,0.32,0.97,0.04
8036,2006,USA,Study,Air,15+ nights,16-24,10.02,676.73,21.04
8037,2006,USA,Other,Air,8-14 nights,0-15,1.1,9.62,0.44
8348,2007,USA,Holiday,Air,1-3 nights,16-24,0.35,0.74,0.07
8349,2007,USA,Holiday,Air,4-7 nights,16-24,3.65,13.43,1.35
8350,2007,USA,Holiday,Air,4-7 nights,25-34,4.07,21.55,1.24
8351,2007,USA,Holiday,Air,4-7 nights,35-44,1.37,6.54,0.4
8352,2007,USA,Holiday,Air,8-14 nights,0-15,3.13,27.92,2.15
8353,2007,USA,Holiday,Air,8-14 nights,16-24,0.51,1.53,0.04
8354,2007,USA,Holiday,Air,8-14 nights,35-44,0.27,0.79,0.13
8355,2007,USA,Holiday,Air,8-14 nights,45-54,0.34,1.02,0.07
8356,2007,USA,Holiday,Air,8-14 nights,65+,0.33,4.23,0.4
8357,2007,USA,Business,Air,1-3 nights,35-44,0.3,0.30,0.04
8358,2007,USA,Business,Air,1-3 nights,45-54,0.77,1.55,0.53
8359,2007,USA,Business,Air,4-7 nights,25-34,2.0,10.70,0.17
8360,2007,USA,Business,Air,4-7 nights,35-44,0.53,2.27,0.63
8361,2007,USA,Business,Air,4-7 nights,45-54,0.96,3.55,0.67
8362,2007,USA,Business,Air,4-7 nights,55-64,3.5,23.26,0.93
8363,2007,USA,Business,Air,8-14 nights,35-44,0.43,6.08,0.95
8364,2007,USA,Business,Air,8-14 nights,55-64,0.31,1.57,0.04
8365,2007,USA,Business,Air,15+ nights,16-24,0.32,0.65,0.04
8366,2007,USA,Business,Air,15+ nights,35-44,0.32,1.61,0.05
8367,2007,USA,VFR,Air,4-7 nights,0-15,4.14,29.27,1.05
8368,2007,USA,VFR,Air,4-7 nights,16-24,0.32,1.95,0.07
8369,2007,USA,VFR,Air,4-7 nights,25-34,0.23,0.92,0.04
8370,2007,USA,VFR,Air,4-7 nights,35-44,0.99,6.72,0.31
8371,2007,USA,VFR,Air,4-7 nights,45-54,0.48,1.89,0.09
8372,2007,USA,VFR,Air,4-7 nights,55-64,0.85,3.43,0.1
8373,2007,USA,VFR,Air,4-7 nights,65+,3.07,15.47,3.77
8374,2007,USA,VFR,Air,8-14 nights,0-15,0.84,1.71,0.13
8375,2007,USA,VFR,Air,8-14 nights,16-24,0.75,8.54,0.19
8376,2007,USA,VFR,Air,8-14 nights,25-34,0.82,5.38,0.36
8377,2007,USA,VFR,Air,8-14 nights,35-44,0.48,4.59,0.07
8378,2007,USA,VFR,Air,8-14 nights,45-54,4.45,17.49,0.33
8379,2007,USA,VFR,Air,15+ nights,0-15,0.3,2.42,0.02
8380,2007,USA,Other,Air,4-7 nights,16-24,0.27,0.81,0.08
8656,2007,USA,Holiday,Air,1-3 nights,25-34,1.86,3.29,0.42
8657,2007,USA,Holiday,Air,1-3 nights,45-54,0.19,0.61,0.05
8658,2007,USA,Holiday,Air,4-7 nights,0-15,0.59,4.30,0.3
8659,2007,USA,Holiday,Air,4-7 nights,16-24,1.39,6.43,0.15
8660,2007,USA,Holiday,Air,4-7 nights,25-34,1.78,5.60,0.49
8661,2007,USA,Holiday,Air,4-7 nights,35-44,5.12,32.17,4.39
8662,2007,USA,Holiday,Air,4-7 nights,45-54,9.56,42.56,2.03
8663,2007,USA,Holiday,Air,4-7 nights,55-64,5.73,30.67,2.17
8664,2007,USA,Holiday,Air,8-14 nights,0-15,1.92,14.14,1.02
8665,2007,USA,Holiday,Air,8-14 nights,16-24,1.57,12.99,0.63
8666,2007,USA,Holiday,Air,8-14 nights,25-34,2.06,10.62,0.52
8667,2007,USA,Holiday,Air,8-14 nights,35-44,4.59,17.95,0.9
8668,2007,USA,Holiday,Air,8-14 nights,45-54,10.18,109.83,6.38
8669,2007,USA,Holiday,Air,8-14 nights,55-64,8.43,49.85,3.01
8670,2007,USA,Holiday,Air,8-14 nights,65+,3.95,18.67,2.23
8671,2007,USA,Holiday,Air,15+ nights,0-15,0.19,2.83,0.0
8672,2007,USA,Holiday,Air,15+ nights,16-24,0.64,7.61,0.32
8673,2007,USA,Holiday,Air,15+ nights,25-34,0.44,6.66,0.24
8674,2007,USA,Holiday,Air,15+ nights,35-44,0.74,2.69,0.16
8675,2007,USA,Holiday,Air,15+ nights,45-54,0.28,4.78,0.12
8676,2007,USA,Holiday,Air,15+ nights,55-64,0.21,3.79,0.39
8677,2007,USA,Holiday,Air,15+ nights,65+,5.72,85.32,6.63
8678,2007,USA,Holiday,Sea,4-7 nights,45-54,1.5,4.42,0.32
8679,2007,USA,Holiday,Sea,8-14 nights,25-34,3.27,16.02,2.4
8680,2007,USA,Business,Air,1-3 nights,45-54,1.65,3.44,0.22
8681,2007,USA,Business,Air,4-7 nights,35-44,0.45,2.19,0.27
8682,2007,USA,Business,Air,4-7 nights,45-54,2.85,19.58,2.08
8683,2007,USA,Business,Air,8-14 nights,35-44,1.05,3.24,0.78
8684,2007,USA,Business,Air,8-14 nights,55-64,0.97,12.40,3.88
8685,2007,USA,Business,Air,8-14 nights,65+,0.43,3.83,0.08
8686,2007,USA,Business,Air,15+ nights,25-34,1.53,4.49,0.01
8687,2007,USA,Business,Air,15+ nights,45-54,4.1,514.08,11.26
8688,2007,USA,Business,Tunnel,4-7 nights,35-44,0.51,2.05,0.52
8689,2007,USA,VFR,Air,1-3 nights,45-54,1.13,3.44,0.11
8690,2007,USA,VFR,Air,1-3 nights,65+,0.21,0.43,0.02
8691,2007,USA,VFR,Air,4-7 nights,16-24,0.28,1.43,0.05
8692,2007,USA,VFR,Air,4-7 nights,25-34,7.09,38.12,2.53
8693,2007,USA,VFR,Air,4-7 nights,35-44,0.72,2.54,0.24
8694,2007,USA,VFR,Air,4-7 nights,45-54,4.13,26.72,1.09
8695,2007,USA,VFR,Air,4-7 nights,55-64,4.28,17.39,1.0
8696,2007,USA,VFR,Air,4-7 nights,65+,0.89,3.59,0.01
8697,2007,USA,VFR,Air,8-14 nights,0-15,1.44,13.10,0.21
8698,2007,USA,VFR,Air,8-14 nights,25-34,4.9,32.30,2.7
8699,2007,USA,VFR,Air,8-14 nights,35-44,0.82,9.93,0.01
8700,2007,USA,VFR,Air,8-14 nights,45-54,4.38,42.84,4.11
8701,2007,USA,VFR,Air,8-14 nights,55-64,1.52,6.18,0.17
8702,2007,USA,VFR,Air,15+ nights,16-24,0.28,2.87,0.05
8703,2007,USA,VFR,Air,15+ nights,45-54,1.68,45.25,1.93
8704,2007,USA,VFR,Air,15+ nights,55-64,0.32,1.28,0.03
8705,2007,USA,VFR,Air,15+ nights,65+,1.89,14.76,0.4
8706,2007,USA,Study,Air,15+ nights,16-24,0.46,12.26,0.74
8707,2007,USA,Other,Air,1-3 nights,16-24,0.19,0.56,0.02
8708,2007,USA,Other,Air,1-3 nights,65+,2.85,8.33,0.18
8709,2007,USA,Other,Air,4-7 nights,35-44,0.19,1.30,0.11
8710,2007,USA,Other,Air,4-7 nights,45-54,3.07,16.70,1.0
8711,2007,USA,Other,Air,4-7 nights,55-64,1.16,5.65,0.39
8712,2007,USA,Other,Air,15+ nights,25-34,0.27,4.75,0.0
9178,2007,USA,Holiday,Air,1-3 nights,16-24,2.47,5.08,1.0
9179,2007,USA,Holiday,Air,1-3 nights,25-34,2.47,7.62,0.56
9180,2007,USA,Holiday,Air,1-3 nights,45-54,1.38,4.26,4.17
9181,2007,USA,Holiday,Air,1-3 nights,55-64,4.72,12.79,1.4
9182,2007,USA,Holiday,Air,4-7 nights,0-15,1.24,5.08,0.44
9183,2007,USA,Holiday,Air,4-7 nights,16-24,2.94,13.83,1.58
9184,2007,USA,Holiday,Air,4-7 nights,25-34,3.91,23.21,4.57
9185,2007,USA,Holiday,Air,4-7 nights,35-44,7.81,41.38,15.84
9186,2007,USA,Holiday,Air,4-7 nights,45-54,3.29,20.32,6.02
9187,2007,USA,Holiday,Air,4-7 nights,55-64,2.98,18.32,1.36
9188,2007,USA,Holiday,Air,4-7 nights,65+,4.22,16.32,2.73
9189,2007,USA,Holiday,Air,8-14 nights,0-15,1.12,6.07,0.51
9190,2007,USA,Holiday,Air,8-14 nights,16-24,4.58,26.95,1.6
9191,2007,USA,Holiday,Air,8-14 nights,25-34,3.17,17.33,1.07
9192,2007,USA,Holiday,Air,8-14 nights,35-44,2.77,17.06,1.98
9193,2007,USA,Holiday,Air,8-14 nights,45-54,10.21,72.75,8.99
9194,2007,USA,Holiday,Air,8-14 nights,55-64,12.91,112.58,12.56
9195,2007,USA,Holiday,Air,8-14 nights,65+,7.14,41.15,3.29
9196,2007,USA,Holiday,Air,15+ nights,0-15,2.71,32.55,2.31
9197,2007,USA,Holiday,Air,15+ nights,16-24,1.71,7.32,0.17
9198,2007,USA,Holiday,Air,15+ nights,25-34,1.24,180.26,0.64
9199,2007,USA,Holiday,Air,15+ nights,35-44,1.81,19.42,0.9
9200,2007,USA,Holiday,Air,15+ nights,45-54,2.03,31.06,2.2
9201,2007,USA,Holiday,Air,15+ nights,55-64,3.24,24.35,1.2
9202,2007,USA,Holiday,Air,15+ nights,65+,7.01,72.72,4.23
9203,2007,USA,Holiday,Sea,8-14 nights,0-15,0.85,1.69,0.32
9204,2007,USA,Holiday,Sea,8-14 nights,55-64,1.99,8.60,0.73
9205,2007,USA,Holiday,Tunnel,8-14 nights,45-54,0.64,4.80,0.38
9206,2007,USA,Business,Air,1-3 nights,35-44,0.93,1.15,0.3
9207,2007,USA,Business,Air,1-3 nights,45-54,1.96,4.98,0.25
9208,2007,USA,Business,Air,4-7 nights,25-34,3.22,15.99,3.22
9209,2007,USA,Business,Air,4-7 nights,45-54,2.22,7.53,1.03
9210,2007,USA,Business,Air,4-7 nights,55-64,1.14,5.79,1.54
9211,2007,USA,Business,Air,4-7 nights,65+,0.97,5.75,0.95
9212,2007,USA,Business,Air,8-14 nights,16-24,0.32,0.72,0.02
9213,2007,USA,Business,Air,8-14 nights,35-44,2.31,15.51,3.11
9214,2007,USA,Business,Air,8-14 nights,45-54,0.61,3.05,0.31
9215,2007,USA,Business,Air,8-14 nights,55-64,2.97,17.73,1.32
9216,2007,USA,Business,Air,15+ nights,35-44,0.26,7.08,1.32
9217,2007,USA,Business,Air,15+ nights,45-54,0.38,11.10,2.45
9218,2007,USA,VFR,Air,1-3 nights,25-34,2.09,2.10,0.31
9219,2007,USA,VFR,Air,1-3 nights,35-44,1.54,4.65,0.18
9220,2007,USA,VFR,Air,1-3 nights,55-64,1.54,3.10,0.49
9221,2007,USA,VFR,Air,1-3 nights,65+,1.68,5.07,0.07
9222,2007,USA,VFR,Air,4-7 nights,0-15,3.57,21.37,1.86
9223,2007,USA,VFR,Air,4-7 nights,25-34,0.21,1.46,0.07
9224,2007,USA,VFR,Air,4-7 nights,35-44,0.77,1.70,0.16
9225,2007,USA,VFR,Air,4-7 nights,55-64,1.36,9.60,0.89
9226,2007,USA,VFR,Air,4-7 nights,65+,2.07,9.66,0.49
9227,2007,USA,VFR,Air,8-14 nights,0-15,3.04,34.41,2.7
9228,2007,USA,VFR,Air,8-14 nights,16-24,1.36,13.71,0.93
9229,2007,USA,VFR,Air,8-14 nights,25-34,0.19,1.55,0.07
9230,2007,USA,VFR,Air,8-14 nights,35-44,3.41,25.08,0.89
9231,2007,USA,VFR,Air,8-14 nights,45-54,1.68,20.30,1.46
9232,2007,USA,VFR,Air,8-14 nights,55-64,1.63,20.29,0.91
9233,2007,USA,VFR,Air,8-14 nights,65+,3.8,40.46,5.81
9234,2007,USA,VFR,Air,15+ nights,0-15,1.36,27.41,0.71
9235,2007,USA,VFR,Air,15+ nights,16-24,1.36,26.04,0.64
9236,2007,USA,VFR,Air,15+ nights,35-44,6.13,131.01,1.64
9237,2007,USA,VFR,Air,15+ nights,45-54,0.32,4.25,0.14
9238,2007,USA,VFR,Air,15+ nights,55-64,3.31,100.46,1.57
9239,2007,USA,VFR,Air,15+ nights,65+,1.25,2.52,0.1
9240,2007,USA,VFR,Sea,15+ nights,65+,0.27,0.82,0.05
9241,2007,USA,Study,Air,15+ nights,25-34,0.34,9.84,0.68
9242,2007,USA,Other,Air,1-3 nights,16-24,2.45,2.43,0.4
9243,2007,USA,Other,Air,4-7 nights,35-44,0.42,1.24,0.52
9244,2007,USA,Other,Air,4-7 nights,45-54,1.36,6.76,1.03
9245,2007,USA,Other,Air,4-7 nights,55-64,1.89,9.39,4.72
9246,2007,USA,Other,Air,15+ nights,25-34,0.44,3.50,0.14
9881,2007,USA,Holiday,Air,4-7 nights,0-15,0.32,1.31,0.08
9882,2007,USA,Holiday,Air,4-7 nights,25-34,2.85,19.92,4.31
9883,2007,USA,Holiday,Air,4-7 nights,35-44,0.27,1.92,0.25
9884,2007,USA,Holiday,Air,4-7 nights,45-54,6.41,25.33,1.94
9885,2007,USA,Holiday,Air,4-7 nights,55-64,3.4,22.90,1.94
9886,2007,USA,Holiday,Air,4-7 nights,65+,1.21,2.94,0.24
9887,2007,USA,Holiday,Air,8-14 nights,16-24,0.37,0.73,0.09
9888,2007,USA,Holiday,Air,8-14 nights,35-44,2.0,15.05,1.78
9889,2007,USA,Holiday,Air,8-14 nights,45-54,4.46,44.32,4.85
9890,2007,USA,Holiday,Air,8-14 nights,55-64,5.08,23.49,1.08
9891,2007,USA,Holiday,Air,8-14 nights,65+,7.61,61.93,3.75
9892,2007,USA,Holiday,Air,15+ nights,25-34,0.39,0.80,0.04
9893,2007,USA,Holiday,Air,15+ nights,35-44,0.24,5.16,0.48
9894,2007,USA,Holiday,Air,15+ nights,55-64,0.33,4.90,0.25
9895,2007,USA,Holiday,Air,15+ nights,65+,2.04,12.26,0.2
9896,2007,USA,Holiday,Sea,15+ nights,65+,0.06,0.19,0.01
9897,2007,USA,Business,Air,1-3 nights,35-44,0.51,0.51,0.08
9898,2007,USA,Business,Air,1-3 nights,45-54,3.07,9.26,1.12
9899,2007,USA,Business,Air,4-7 nights,25-34,1.87,10.17,1.53
9900,2007,USA,Business,Air,4-7 nights,35-44,2.07,6.97,1.62
9901,2007,USA,Business,Air,4-7 nights,45-54,0.53,2.60,0.38
9902,2007,USA,Business,Air,8-14 nights,25-34,0.4,1.30,0.02
9903,2007,USA,Business,Air,8-14 nights,45-54,2.12,5.54,0.92
9904,2007,USA,Business,Air,8-14 nights,55-64,0.56,2.81,0.38
9905,2007,USA,VFR,Air,1-3 nights,16-24,0.82,1.63,0.17
9906,2007,USA,VFR,Air,1-3 nights,45-54,0.26,0.52,0.07
9907,2007,USA,VFR,Air,4-7 nights,16-24,4.38,17.45,1.16
9908,2007,USA,VFR,Air,4-7 nights,25-34,0.23,0.93,0.01
9909,2007,USA,VFR,Air,4-7 nights,35-44,0.72,0.72,0.04
9910,2007,USA,VFR,Air,4-7 nights,45-54,2.4,10.28,1.12
9911,2007,USA,VFR,Air,4-7 nights,65+,2.16,12.93,0.67
9912,2007,USA,VFR,Air,8-14 nights,25-34,3.74,37.35,0.89
9913,2007,USA,VFR,Air,8-14 nights,35-44,0.47,3.77,0.02
9914,2007,USA,VFR,Air,8-14 nights,45-54,1.26,15.11,1.1
9915,2007,USA,VFR,Air,8-14 nights,65+,0.38,1.90,0.0
9916,2007,USA,VFR,Air,15+ nights,16-24,0.54,8.56,0.33
9917,2007,USA,VFR,Air,15+ nights,35-44,1.42,31.17,0.3
9918,2007,USA,VFR,Air,15+ nights,65+,1.64,29.73,0.86
9919,2007,USA,VFR,Sea,15+ nights,65+,0.06,0.85,0.03
9920,2007,USA,Other,Air,1-3 nights,25-34,1.54,6.17,1.27
9921,2007,USA,Other,Air,4-7 nights,35-44,0.28,1.89,0.14
9922,2007,USA,Other,Air,4-7 nights,45-54,1.54,10.28,0.94
9923,2007,USA,Other,Air,15+ nights,16-24,3.21,76.86,3.91
10225,2008,USA,Holiday,Air,1-3 nights,35-44,0.47,0.95,0.48
10226,2008,USA,Holiday,Air,1-3 nights,45-54,1.02,3.12,0.11
10227,2008,USA,Holiday,Air,1-3 nights,65+,0.27,0.83,0.14
10228,2008,USA,Holiday,Air,4-7 nights,16-24,4.68,31.66,3.96
10229,2008,USA,Holiday,Air,4-7 nights,25-34,2.23,11.29,1.23
10230,2008,USA,Holiday,Air,4-7 nights,45-54,3.97,28.42,2.46
10231,2008,USA,Holiday,Air,4-7 nights,55-64,1.12,6.51,0.63
10232,2008,USA,Holiday,Air,8-14 nights,16-24,0.35,1.08,0.09
10233,2008,USA,Holiday,Air,8-14 nights,25-34,5.44,47.56,1.33
10234,2008,USA,Holiday,Air,8-14 nights,35-44,0.64,4.86,0.52
10235,2008,USA,Holiday,Air,8-14 nights,45-54,1.1,4.01,0.28
10236,2008,USA,Holiday,Air,8-14 nights,55-64,1.63,7.02,0.61
10237,2008,USA,Holiday,Air,8-14 nights,65+,0.4,1.21,0.11
10238,2008,USA,Holiday,Air,15+ nights,0-15,0.26,2.90,0.02
10239,2008,USA,Holiday,Air,15+ nights,25-34,0.4,7.36,0.05
10240,2008,USA,Business,Air,1-3 nights,35-44,1.87,1.86,0.48
10241,2008,USA,Business,Air,1-3 nights,45-54,0.75,2.24,1.22
10242,2008,USA,Business,Air,4-7 nights,16-24,0.34,0.34,0.01
10243,2008,USA,Business,Air,4-7 nights,25-34,1.07,6.50,0.75
10244,2008,USA,Business,Air,4-7 nights,35-44,1.06,3.78,0.41
10245,2008,USA,Business,Air,4-7 nights,45-54,4.61,17.79,0.95
10246,2008,USA,Business,Air,4-7 nights,55-64,3.84,11.30,1.75
10247,2008,USA,Business,Air,8-14 nights,16-24,0.34,1.03,0.14
10248,2008,USA,Business,Air,8-14 nights,25-34,1.2,8.34,1.11
10249,2008,USA,Business,Air,8-14 nights,45-54,0.53,1.06,0.12
10250,2008,USA,Business,Air,15+ nights,45-54,1.39,37.16,0.34
10251,2008,USA,Business,Air,15+ nights,55-64,0.33,2.29,0.35
10252,2008,USA,VFR,Air,1-3 nights,35-44,0.33,0.34,0.03
10253,2008,USA,VFR,Air,4-7 nights,16-24,1.42,5.31,0.25
10254,2008,USA,VFR,Air,4-7 nights,25-34,0.32,0.34,0.01
10255,2008,USA,VFR,Air,4-7 nights,35-44,1.58,6.75,0.42
10256,2008,USA,VFR,Air,4-7 nights,45-54,0.76,3.92,0.4
10257,2008,USA,VFR,Air,4-7 nights,65+,0.39,0.81,0.0
10258,2008,USA,VFR,Air,8-14 nights,16-24,1.1,9.11,0.17
